node_id,area,coord,node_type_raw,node_type_norm,x,y,current_alliance,owner_server,owner_server_source,server_side,pact_status,pact_source,status_raw,status_norm,captured_at_jst,safe_until_jst,protection_status,last_event_at,last_event_owner,event_count,confidence,enemy_flag,destroyed_flag,warning_flags,source_row,updated_at_jst,memo
中央:中央-4-11,中央,中央-4-11,祭壇,unknown,524,824,Lghs,503,alliance_directory,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,Lghs,0,medium,TRUE,FALSE,,1867,2026-05-31T14:21:08+09:00,
中央:中央-4-13,中央,中央-4-13,祭壇,unknown,624,824,Stj,,unknown,unknown,unknown,,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,Stj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1868,2026-05-31T14:21:08+09:00,
中央:中央-4-15,中央,中央-4-15,祭壇,unknown,724,824,fzn,503,alliance_directory,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,fzn,0,medium,TRUE,FALSE,,1869,2026-05-31T14:21:08+09:00,
中央:中央-4-16,中央,中央-4-16,祭壇,unknown,774,824,JDX,534,alliance_directory,self,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,JDX,0,medium,FALSE,FALSE,,1870,2026-05-31T14:21:08+09:00,
中央:中央-4-5,中央,中央-4-5,祭壇,unknown,224,824,476d,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476d,0,medium,TRUE,FALSE,,1871,2026-05-31T14:21:08+09:00,
中央:中央-4-6,中央,中央-4-6,祭壇,unknown,274,824,476C,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476C,0,medium,TRUE,FALSE,,1872,2026-05-31T14:21:08+09:00,
中央:中央-4-8,中央,中央-4-8,祭壇,unknown,374,824,476B,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476B,0,medium,TRUE,FALSE,,1873,2026-05-31T14:21:08+09:00,
中央:中央-4-9,中央,中央-4-9,祭壇,unknown,424,824,476A,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476A,0,medium,TRUE,FALSE,,1874,2026-05-31T14:21:08+09:00,
中央:中央-5-11,中央,中央-5-11,祭壇,unknown,524,774,Bye,,unknown,unknown,unknown,,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1875,2026-05-31T14:21:08+09:00,
中央:中央-5-12,中央,中央-5-12,祭壇,unknown,574,774,Stj,,unknown,unknown,unknown,,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,Stj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1876,2026-05-31T14:21:08+09:00,
中央:中央-5-13,中央,中央-5-13,祭壇,unknown,624,774,SHA,534,manual_override,self,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,SHA,0,medium,FALSE,FALSE,,1877,2026-05-31T14:21:08+09:00,
中央:中央-5-14,中央,中央-5-14,祭壇,unknown,674,774,GX99,503,alliance_directory,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,GX99,0,medium,TRUE,FALSE,,1878,2026-05-31T14:21:08+09:00,
中央:中央-5-17,中央,中央-5-17,祭壇,unknown,824,774,Lghs,503,alliance_directory,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,Lghs,0,medium,TRUE,FALSE,,1879,2026-05-31T14:21:08+09:00,
中央:中央-5-4,中央,中央-5-4,祭壇,unknown,174,774,476M,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476M,0,medium,TRUE,FALSE,,1880,2026-05-31T14:21:08+09:00,
中央:中央-5-5,中央,中央-5-5,祭壇,unknown,224,774,476M,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476M,0,medium,TRUE,FALSE,,1881,2026-05-31T14:21:08+09:00,
中央:中央-5-6,中央,中央-5-6,祭壇,unknown,274,774,476d,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476d,0,medium,TRUE,FALSE,,1882,2026-05-31T14:21:08+09:00,
中央:中央-5-7,中央,中央-5-7,祭壇,unknown,324,774,476C,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476C,0,medium,TRUE,FALSE,,1883,2026-05-31T14:21:08+09:00,
中央:中央-5-8,中央,中央-5-8,祭壇,unknown,374,774,476X,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476X,0,medium,TRUE,FALSE,,1884,2026-05-31T14:21:08+09:00,
中央:中央-5-9,中央,中央-5-9,祭壇,unknown,424,774,476B,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476B,0,medium,TRUE,FALSE,,1885,2026-05-31T14:21:08+09:00,
中央:中央-6-10,中央,中央-6-10,祭壇,unknown,474,724,476B,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476B,0,medium,TRUE,FALSE,,1886,2026-05-31T14:21:08+09:00,
中央:中央-6-12,中央,中央-6-12,祭壇,unknown,574,724,UMN,,unknown,unknown,unknown,,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,UMN,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1887,2026-05-31T14:21:08+09:00,
中央:中央-6-13,中央,中央-6-13,祭壇,unknown,624,724,SHA,534,manual_override,self,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,SHA,0,medium,FALSE,FALSE,,1888,2026-05-31T14:21:08+09:00,
中央:中央-6-14,中央,中央-6-14,祭壇,unknown,674,724,fzn,503,alliance_directory,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,fzn,0,medium,TRUE,FALSE,,1889,2026-05-31T14:21:08+09:00,
中央:中央-6-17,中央,中央-6-17,祭壇,unknown,824,724,GX99,503,alliance_directory,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,GX99,0,medium,TRUE,FALSE,,1890,2026-05-31T14:21:08+09:00,
中央:中央-6-7,中央,中央-6-7,祭壇,unknown,324,724,476d,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476d,0,medium,TRUE,FALSE,,1891,2026-05-31T14:21:08+09:00,
中央:中央-6-8,中央,中央-6-8,祭壇,unknown,374,724,476C,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476C,0,medium,TRUE,FALSE,,1892,2026-05-31T14:21:08+09:00,
中央:中央-6-9,中央,中央-6-9,祭壇,unknown,424,724,476X,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476X,0,medium,TRUE,FALSE,,1893,2026-05-31T14:21:08+09:00,
中央:中央-7-14,中央,中央-7-14,祭壇,unknown,674,674,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1894,2026-05-31T14:21:08+09:00,
中央:中央-7-15,中央,中央-7-15,祭壇,unknown,724,674,FHX,509,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,FHX,0,medium,FALSE,FALSE,,1895,2026-05-31T14:21:08+09:00,
中央:中央-7-16,中央,中央-7-16,祭壇,unknown,774,674,FHX,509,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,FHX,0,medium,FALSE,FALSE,,1896,2026-05-31T14:21:08+09:00,
中央:中央-7-17,中央,中央-7-17,祭壇,unknown,824,674,one,,unknown,unknown,unknown,,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1897,2026-05-31T14:21:08+09:00,
中央:中央-7-6,中央,中央-7-6,祭壇,unknown,274,674,476H,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476H,0,medium,TRUE,FALSE,,1898,2026-05-31T14:21:08+09:00,
中央:中央-8-15,中央,中央-8-15,祭壇,unknown,724,624,Stj,,unknown,unknown,unknown,,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,Stj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1899,2026-05-31T14:21:08+09:00,
中央:中央-8-16,中央,中央-8-16,祭壇,unknown,774,624,Bye,,unknown,unknown,unknown,,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1900,2026-05-31T14:21:08+09:00,
中央:中央-9-15,中央,中央-9-15,祭壇,unknown,724,574,xjR,,unknown,unknown,unknown,,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,xjR,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1901,2026-05-31T14:21:08+09:00,
中央:中央-9-16,中央,中央-9-16,祭壇,unknown,774,574,xjR,,unknown,unknown,unknown,,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,xjR,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1902,2026-05-31T14:21:08+09:00,
中央:中央-9-4,中央,中央-9-4,祭壇,unknown,174,574,476K,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476K,0,medium,TRUE,FALSE,,1903,2026-05-31T14:21:08+09:00,
中央:中央-9-5,中央,中央-9-5,祭壇,unknown,224,574,476K,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476K,0,medium,TRUE,FALSE,,1904,2026-05-31T14:21:08+09:00,
中央:中央-9-6,中央,中央-9-6,祭壇,unknown,274,574,476K,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/26 23:20,,safe_time_missing,2026/05/26 23:20,476K,0,medium,TRUE,FALSE,,1905,2026-05-31T14:21:08+09:00,
