node_id,area,coord,node_type_raw,node_type_norm,x,y,current_alliance,owner_server,owner_server_source,server_side,pact_status,pact_source,status_raw,status_norm,captured_at_jst,safe_until_jst,protection_status,last_event_at,last_event_owner,event_count,confidence,enemy_flag,destroyed_flag,warning_flags,source_row,updated_at_jst,memo
#440:b-10,#440,b-10,都市,city,449,149,WoW3,,unknown,unknown,unknown,,active,owned,2026/05/27 18:15,,safe_time_missing,2026/05/27 18:15,WoW3,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1,2026-05-30T23:03:59+09:00,
#440:H-3,#440,H-3,漁場,fishery,99,699,BAJ,440,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/27 15:08,,safe_time_missing,2026/05/27 15:08,BAJ,0,medium,FALSE,FALSE,,2,2026-05-30T23:03:59+09:00,
#440:E-5,#440,E-5,漁場,fishery,199,399,BAJ,440,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/27 6:16,,safe_time_missing,2026/05/27 6:16,BAJ,0,medium,FALSE,FALSE,,3,2026-05-30T23:03:59+09:00,
#440:A-5,#440,A-5,漁場,fishery,199,20,WoW3,,unknown,unknown,unknown,,active,owned,2026/05/27 0:33,,safe_time_missing,2026/05/27 0:33,WoW3,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,4,2026-05-30T23:03:59+09:00,
#440:C-5,#440,C-5,漁場,fishery,199,199,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/26 21:03,,safe_time_missing,2026/05/26 21:03,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,5,2026-05-30T23:03:59+09:00,
#440:C-7,#440,C-7,漁場,fishery,299,199,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/26 20:23,,safe_time_missing,2026/05/26 20:23,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,6,2026-05-30T23:03:59+09:00,
#440:G-17,#440,G-17,漁場,fishery,799,599,TrX,,unknown,unknown,unknown,,active,owned,2026/05/26 19:56,,safe_time_missing,2026/05/26 19:56,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,7,2026-05-30T23:03:59+09:00,
#440:A-7,#440,A-7,漁場,fishery,299,20,WoW3,,unknown,unknown,unknown,,active,owned,2026/05/26 10:58,,safe_time_missing,2026/05/26 10:58,WoW3,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,8,2026-05-30T23:03:59+09:00,
#440:B-19,#440,B-19,漁場,fishery,899,99,ANH2,,unknown,unknown,unknown,,active,owned,2026/05/26 5:32,,safe_time_missing,2026/05/26 5:32,ANH2,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,9,2026-05-30T23:03:59+09:00,
#440:I-15,#440,I-15,漁場,fishery,699,799,IMp,,unknown,unknown,unknown,,active,owned,2026/05/26 4:30,,safe_time_missing,2026/05/26 4:30,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,10,2026-05-30T23:03:59+09:00,
#440:D-5,#440,D-5,漁場,fishery,199,299,BAJ,440,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/26 0:21,,safe_time_missing,2026/05/26 0:21,BAJ,0,medium,FALSE,FALSE,,11,2026-05-30T23:03:59+09:00,
#440:E-9,#440,E-9,漁場,fishery,399,399,SsQ,509,alliance_alias,ally,attack_allowed,manual,active,owned,2026/05/25 23:41,,safe_time_missing,2026/05/25 23:41,SsQ,0,medium,FALSE,FALSE,,12,2026-05-30T23:03:59+09:00,
#440:D-7,#440,D-7,漁場,fishery,299,299,BAJ,440,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/25 5:06,,safe_time_missing,2026/05/25 5:06,BAJ,0,medium,FALSE,FALSE,,13,2026-05-30T23:03:59+09:00,
#440:A-1,#440,A-1,漁場,fishery,20,20,nv8,,unknown,unknown,unknown,,active,owned,2026/05/25 3:42,,safe_time_missing,2026/05/25 3:42,nv8,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,14,2026-05-30T23:03:59+09:00,
#440:F-7,#440,F-7,漁場,fishery,299,499,BAJ,440,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/25 1:36,,safe_time_missing,2026/05/25 1:36,BAJ,0,medium,FALSE,FALSE,,15,2026-05-30T23:03:59+09:00,
#440:B-7,#440,B-7,漁場,fishery,299,99,WoW3,,unknown,unknown,unknown,,active,owned,2026/05/24 19:26,,safe_time_missing,2026/05/24 19:26,WoW3,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,16,2026-05-30T23:03:59+09:00,
#440:H-7,#440,H-7,漁場,fishery,299,699,aTA,,unknown,unknown,unknown,,active,owned,2026/05/24 18:20,,safe_time_missing,2026/05/24 18:20,aTA,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,17,2026-05-30T23:03:59+09:00,
#440:A-9,#440,A-9,漁場,fishery,399,20,WoW3,,unknown,unknown,unknown,,active,owned,2026/05/24 9:36,,safe_time_missing,2026/05/24 9:36,WoW3,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,18,2026-05-30T23:03:59+09:00,
#440:C-9,#440,C-9,漁場,fishery,399,199,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/24 6:13,,safe_time_missing,2026/05/24 6:13,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,19,2026-05-30T23:03:59+09:00,
#440:b-12,#440,b-12,都市,city,549,149,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/24 5:17,,safe_time_missing,2026/05/24 5:17,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,20,2026-05-30T23:03:59+09:00,
#440:b-14,#440,b-14,都市,city,649,149,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/24 5:17,,safe_time_missing,2026/05/24 5:17,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,21,2026-05-30T23:03:59+09:00,
#440:C-11,#440,C-11,漁場,fishery,499,199,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/24 2:38,,safe_time_missing,2026/05/24 2:38,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,22,2026-05-30T23:03:59+09:00,
#440:e-14,#440,e-14,都市,city,649,449,GcC,,unknown,unknown,unknown,,active,owned,2026/05/23 21:58,,safe_time_missing,2026/05/23 21:58,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,23,2026-05-30T23:03:59+09:00,
#440:f-14,#440,f-14,都市,city,649,549,GcC,,unknown,unknown,unknown,,active,owned,2026/05/23 21:58,,safe_time_missing,2026/05/23 21:58,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,24,2026-05-30T23:03:59+09:00,
#440:d-14,#440,d-14,都市,city,649,349,BAJ,440,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/23 21:05,,safe_time_missing,2026/05/23 21:05,BAJ,0,medium,FALSE,FALSE,,25,2026-05-30T23:03:59+09:00,
#440:H-5,#440,H-5,漁場,fishery,199,699,aTA,,unknown,unknown,unknown,,active,owned,2026/05/23 21:05,,safe_time_missing,2026/05/23 21:05,aTA,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,26,2026-05-30T23:03:59+09:00,
#440:d-12,#440,d-12,都市,city,549,349,BAJ,440,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/23 20:59,,safe_time_missing,2026/05/23 20:59,BAJ,0,medium,FALSE,FALSE,,27,2026-05-30T23:03:59+09:00,
#440:h-4,#440,h-4,都市,city,149,749,aTA,,unknown,unknown,unknown,,active,owned,2026/05/23 20:10,,safe_time_missing,2026/05/23 20:10,aTA,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,28,2026-05-30T23:03:59+09:00,
#440:I-5,#440,I-5,漁場,fishery,199,799,aTA,,unknown,unknown,unknown,,active,owned,2026/05/23 19:15,,safe_time_missing,2026/05/23 19:15,aTA,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,29,2026-05-30T23:03:59+09:00,
#440:d-6,#440,d-6,都市,city,249,349,GoDs,440,alliance_alias,ally,attack_allowed,manual,active,owned,2026/05/23 18:07,,safe_time_missing,2026/05/23 18:07,GoDs,0,medium,FALSE,FALSE,,30,2026-05-30T23:03:59+09:00,
#440:i-6,#440,i-6,都市,city,249,849,GoDs,440,alliance_alias,ally,attack_allowed,manual,active,owned,2026/05/23 18:02,,safe_time_missing,2026/05/23 18:02,GoDs,0,medium,FALSE,FALSE,,31,2026-05-30T23:03:59+09:00,
#440:f-4,#440,f-4,都市,city,149,549,IMp,,unknown,unknown,unknown,,active,owned,2026/05/23 16:57,,safe_time_missing,2026/05/23 16:57,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,32,2026-05-30T23:03:59+09:00,
#440:e-4,#440,e-4,都市,city,149,449,IMp,,unknown,unknown,unknown,,active,owned,2026/05/23 16:36,,safe_time_missing,2026/05/23 16:36,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,33,2026-05-30T23:03:59+09:00,
#440:F-5,#440,F-5,漁場,fishery,199,499,TrX,,unknown,unknown,unknown,,active,owned,2026/05/23 16:21,,safe_time_missing,2026/05/23 16:21,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,34,2026-05-30T23:03:59+09:00,
#440:G-5,#440,G-5,漁場,fishery,199,599,TrX,,unknown,unknown,unknown,,active,owned,2026/05/23 16:21,,safe_time_missing,2026/05/23 16:21,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,35,2026-05-30T23:03:59+09:00,
#440:h-18,#440,h-18,都市,city,849,749,TrX,,unknown,unknown,unknown,,active,owned,2026/05/23 15:48,,safe_time_missing,2026/05/23 15:48,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,36,2026-05-30T23:03:59+09:00,
#440:g-20,#440,g-20,都市,city,949,649,TrX,,unknown,unknown,unknown,,active,owned,2026/05/23 15:36,,safe_time_missing,2026/05/23 15:36,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,37,2026-05-30T23:03:59+09:00,
#440:d-16,#440,d-16,都市,city,749,349,TaW,,unknown,unknown,unknown,,active,owned,2026/05/23 14:13,,safe_time_missing,2026/05/23 14:13,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,38,2026-05-30T23:03:59+09:00,
#440:i-16,#440,i-16,都市,city,749,849,TaW,,unknown,unknown,unknown,,active,owned,2026/05/23 14:06,,safe_time_missing,2026/05/23 14:06,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,39,2026-05-30T23:03:59+09:00,
#440:E-7,#440,E-7,漁場,fishery,299,399,GoDs,440,alliance_alias,ally,attack_allowed,manual,active,owned,2026/05/23 5:21,,safe_time_missing,2026/05/23 5:21,GoDs,0,medium,FALSE,FALSE,,40,2026-05-30T23:03:59+09:00,
#440:D-3,#440,D-3,漁場,fishery,99,299,IMp,,unknown,unknown,unknown,,active,owned,2026/05/23 4:31,,safe_time_missing,2026/05/23 4:31,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,41,2026-05-30T23:03:59+09:00,
#440:D-15,#440,D-15,漁場,fishery,699,299,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/23 2:34,,safe_time_missing,2026/05/23 2:34,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,42,2026-05-30T23:03:59+09:00,
#440:E-17,#440,E-17,漁場,fishery,799,399,TaW,,unknown,unknown,unknown,,active,owned,2026/05/22 23:50,,safe_time_missing,2026/05/22 23:50,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,43,2026-05-30T23:03:59+09:00,
#440:j-14,#440,j-14,交易地,trade,649,949,476A,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/22 23:20,,safe_time_missing,2026/05/22 23:20,476A,0,medium,TRUE,FALSE,,44,2026-05-30T23:03:59+09:00,
#440:j-10,#440,j-10,交易地,trade,449,949,GcC,,unknown,unknown,unknown,,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,45,2026-05-30T23:03:59+09:00,
#440:j-12,#440,j-12,交易地,trade,549,949,476A,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,476A,0,medium,TRUE,FALSE,,46,2026-05-30T23:03:59+09:00,
#440:j-16,#440,j-16,交易地,trade,749,949,BAJ,440,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,BAJ,0,medium,FALSE,FALSE,,47,2026-05-30T23:03:59+09:00,
#440:j-18,#440,j-18,交易地,trade,849,949,GoDs,440,alliance_alias,ally,attack_allowed,manual,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,GoDs,0,medium,FALSE,FALSE,,48,2026-05-30T23:03:59+09:00,
#440:j-2,#440,j-2,交易地,trade,49,949,476A,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,476A,0,medium,TRUE,FALSE,,49,2026-05-30T23:03:59+09:00,
#440:j-20,#440,j-20,交易地,trade,949,949,TaW,,unknown,unknown,unknown,,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,50,2026-05-30T23:03:59+09:00,
#440:j-4,#440,j-4,交易地,trade,149,949,476B,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,476B,0,medium,TRUE,FALSE,,51,2026-05-30T23:03:59+09:00,
#440:j-6,#440,j-6,交易地,trade,249,949,476A,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,476A,0,medium,TRUE,FALSE,,52,2026-05-30T23:03:59+09:00,
#440:j-8,#440,j-8,交易地,trade,349,949,476B,476,ownership_current,enemy,attack_allowed,manual,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,476B,0,medium,TRUE,FALSE,,53,2026-05-30T23:03:59+09:00,
#440:E-11,#440,E-11,漁場,fishery,499,399,GoDs,440,alliance_alias,ally,attack_allowed,manual,active,owned,2026/05/22 21:44,,safe_time_missing,2026/05/22 21:44,GoDs,0,medium,FALSE,FALSE,,54,2026-05-30T23:03:59+09:00,
#440:D-1,#440,D-1,漁場,fishery,20,299,TrX,,unknown,unknown,unknown,,active,owned,2026/05/22 18:36,,safe_time_missing,2026/05/22 18:36,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,55,2026-05-30T23:03:59+09:00,
#440:F-3,#440,F-3,漁場,fishery,99,499,TrX,,unknown,unknown,unknown,,active,owned,2026/05/22 16:53,,safe_time_missing,2026/05/22 16:53,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,56,2026-05-30T23:03:59+09:00,
#440:E-1,#440,E-1,漁場,fishery,20,399,IMp,,unknown,unknown,unknown,,active,owned,2026/05/22 16:39,,safe_time_missing,2026/05/22 16:39,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,57,2026-05-30T23:03:59+09:00,
#440:C-13,#440,C-13,漁場,fishery,599,199,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/22 16:20,,safe_time_missing,2026/05/22 16:20,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,58,2026-05-30T23:03:59+09:00,
#440:H-17,#440,H-17,漁場,fishery,799,699,TrX,,unknown,unknown,unknown,,active,owned,2026/05/22 8:43,,safe_time_missing,2026/05/22 8:43,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,59,2026-05-30T23:03:59+09:00,
#440:D-19,#440,D-19,漁場,fishery,899,299,ANH2,,unknown,unknown,unknown,,active,owned,2026/05/22 6:53,,safe_time_missing,2026/05/22 6:53,ANH2,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,60,2026-05-30T23:03:59+09:00,
#440:F-13,#440,F-13,漁場,fishery,599,499,TaW,,unknown,unknown,unknown,,active,owned,2026/05/21 16:01,,safe_time_missing,2026/05/21 16:01,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,61,2026-05-30T23:03:59+09:00,
#440:J-7,#440,J-7,漁場,fishery,299,899,IMp,,unknown,unknown,unknown,,active,owned,2026/05/21 7:52,,safe_time_missing,2026/05/21 7:52,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,62,2026-05-30T23:03:59+09:00,
#440:J-17,#440,J-17,漁場,fishery,799,899,TaW,,unknown,unknown,unknown,,active,owned,2026/05/21 7:15,,safe_time_missing,2026/05/21 7:15,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,63,2026-05-30T23:03:59+09:00,
#440:G-1,#440,G-1,漁場,fishery,20,599,IMp,,unknown,unknown,unknown,,active,owned,2026/05/21 3:43,,safe_time_missing,2026/05/21 3:43,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,64,2026-05-30T23:03:59+09:00,
#440:C-17,#440,C-17,漁場,fishery,799,199,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/21 2:57,,safe_time_missing,2026/05/21 2:57,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,65,2026-05-30T23:03:59+09:00,
#440:C-15,#440,C-15,漁場,fishery,699,199,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/21 2:47,,safe_time_missing,2026/05/21 2:47,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,66,2026-05-30T23:03:59+09:00,
#440:c-10,#440,c-10,都市,city,449,249,IMp,,unknown,unknown,unknown,,active,owned,2026/05/21 0:27,,safe_time_missing,2026/05/21 0:27,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,67,2026-05-30T23:03:59+09:00,
#440:J-13,#440,J-13,漁場,fishery,599,899,TaW,,unknown,unknown,unknown,,active,owned,2026/05/21 0:27,,safe_time_missing,2026/05/21 0:27,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,68,2026-05-30T23:03:59+09:00,
#440:g-4,#440,g-4,都市,city,149,649,IMp,,unknown,unknown,unknown,,active,owned,2026/05/20 23:39,,safe_time_missing,2026/05/20 23:39,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,69,2026-05-30T23:03:59+09:00,
#440:g-10,#440,g-10,都市,city,449,649,GcC,,unknown,unknown,unknown,,active,owned,2026/05/20 23:01,,safe_time_missing,2026/05/20 23:01,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,70,2026-05-30T23:03:59+09:00,
#440:a-20,#440,a-20,都市,city,949,49,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/20 17:20,,safe_time_missing,2026/05/20 17:20,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,71,2026-05-30T23:03:59+09:00,
#440:g-18,#440,g-18,都市,city,849,649,TrX,,unknown,unknown,unknown,,active,owned,2026/05/20 15:41,,safe_time_missing,2026/05/20 15:41,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,72,2026-05-30T23:03:59+09:00,
#440:c-12,#440,c-12,都市,city,549,249,TrX,,unknown,unknown,unknown,,active,owned,2026/05/20 15:26,,safe_time_missing,2026/05/20 15:26,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,73,2026-05-30T23:03:59+09:00,
#440:e-16,#440,e-16,都市,city,749,449,TaW,,unknown,unknown,unknown,,active,owned,2026/05/20 11:24,,safe_time_missing,2026/05/20 11:24,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,74,2026-05-30T23:03:59+09:00,
#440:e-6,#440,e-6,都市,city,249,449,GoDs,440,alliance_alias,ally,attack_allowed,manual,active,owned,2026/05/20 11:08,,safe_time_missing,2026/05/20 11:08,GoDs,0,medium,FALSE,FALSE,,75,2026-05-30T23:03:59+09:00,
#440:f-16,#440,f-16,都市,city,749,549,TaW,,unknown,unknown,unknown,,active,owned,2026/05/20 11:08,,safe_time_missing,2026/05/20 11:08,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,76,2026-05-30T23:03:59+09:00,
#440:f-6,#440,f-6,都市,city,249,549,GoDs,440,alliance_alias,ally,attack_allowed,manual,active,owned,2026/05/20 11:04,,safe_time_missing,2026/05/20 11:04,GoDs,0,medium,FALSE,FALSE,,77,2026-05-30T23:03:59+09:00,
#440:H-1,#440,H-1,漁場,fishery,20,699,BAJ,440,alliance_directory,ally,attack_allowed,manual,active,owned,2026/05/30 15:14,,safe_time_missing,2026/05/30 15:14,BAJ,0,medium,FALSE,FALSE,,78,2026-05-30T23:03:59+09:00,
#440:B-9,#440,B-9,漁場,fishery,399,99,WoW3,,unknown,unknown,unknown,,active,owned,2026/05/20 2:35,,safe_time_missing,2026/05/20 2:35,WoW3,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,79,2026-05-30T23:03:59+09:00,
#440:J-3,#440,J-3,漁場,fishery,99,899,GoDs,440,alliance_alias,ally,attack_allowed,manual,active,owned,2026/05/20 0:00,,safe_time_missing,2026/05/20 0:00,GoDs,0,medium,FALSE,FALSE,,80,2026-05-30T23:03:59+09:00,
#440:F-21,#440,F-21,漁場,fishery,978,499,TrX,,unknown,unknown,unknown,,active,owned,2026/05/19 22:27,,safe_time_missing,2026/05/19 22:27,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,81,2026-05-30T23:03:59+09:00,
#440:J-11,#440,J-11,漁場,fishery,499,899,TrX,,unknown,unknown,unknown,,active,owned,2026/05/19 18:56,,safe_time_missing,2026/05/19 18:56,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,82,2026-05-30T23:03:59+09:00,
#440:I-1,#440,I-1,漁場,fishery,20,799,GoDs,440,alliance_alias,ally,attack_allowed,manual,active,owned,2026/05/19 16:37,,safe_time_missing,2026/05/19 16:37,GoDs,0,medium,FALSE,FALSE,,83,2026-05-30T23:03:59+09:00,
#440:J-15,#440,J-15,漁場,fishery,699,899,TaW,,unknown,unknown,unknown,,active,owned,2026/05/19 15:12,,safe_time_missing,2026/05/19 15:12,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,84,2026-05-30T23:03:59+09:00,
#440:a-10,#440,a-10,都市,city,449,49,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,85,2026-05-30T23:03:59+09:00,
#440:A-11,#440,A-11,漁場,fishery,499,20,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,86,2026-05-30T23:03:59+09:00,
#440:a-12,#440,a-12,都市,city,549,49,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,87,2026-05-30T23:03:59+09:00,
#440:A-13,#440,A-13,漁場,fishery,599,20,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,88,2026-05-30T23:03:59+09:00,
#440:a-14,#440,a-14,都市,city,649,49,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,89,2026-05-30T23:03:59+09:00,
#440:A-15,#440,A-15,漁場,fishery,699,20,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,90,2026-05-30T23:03:59+09:00,
#440:a-16,#440,a-16,都市,city,749,49,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,91,2026-05-30T23:03:59+09:00,
#440:A-17,#440,A-17,漁場,fishery,799,20,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,92,2026-05-30T23:03:59+09:00,
#440:a-18,#440,a-18,都市,city,849,49,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,93,2026-05-30T23:03:59+09:00,
#440:A-19,#440,A-19,漁場,fishery,899,20,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,94,2026-05-30T23:03:59+09:00,
#440:a-2,#440,a-2,都市,city,49,49,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,95,2026-05-30T23:03:59+09:00,
#440:A-21,#440,A-21,漁場,fishery,978,20,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,96,2026-05-30T23:03:59+09:00,
#440:A-3,#440,A-3,漁場,fishery,99,20,WoW3,,unknown,unknown,unknown,,active,owned,2026/05/29 20:55,,safe_time_missing,2026/05/29 20:55,WoW3,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,97,2026-05-30T23:03:59+09:00,
#440:a-4,#440,a-4,都市,city,149,49,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,98,2026-05-30T23:03:59+09:00,
#440:a-6,#440,a-6,都市,city,249,49,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,99,2026-05-30T23:03:59+09:00,
#440:a-8,#440,a-8,都市,city,349,49,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,100,2026-05-30T23:03:59+09:00,
#440:B-1,#440,B-1,漁場,fishery,20,99,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,101,2026-05-30T23:03:59+09:00,
#440:B-11,#440,B-11,漁場,fishery,499,99,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,102,2026-05-30T23:03:59+09:00,
#440:B-13,#440,B-13,漁場,fishery,599,99,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,103,2026-05-30T23:03:59+09:00,
#440:B-15,#440,B-15,漁場,fishery,699,99,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,104,2026-05-30T23:03:59+09:00,
#440:b-16,#440,b-16,都市,city,749,149,,,unknown,unknown,unknown,,unknown,neutral_or_unknown,,,neutral_or_unknown,,,0,low,FALSE,FALSE,missing_owner_alliance;unknown_affiliation,105,2026-05-30T23:03:59+09:00,
